8211.730081226764,2093.66003438
8205.12194701661,2094.81498058
8108.021262872822,2215.54199628
8108.740167117694,2273.41052043
8108.73628081053,2273.40780804
8108.736790483596,2273.40801147
8110.4069495458425,2328.54935946
8110.345405633592,2328.55384831
8120.415799006102,2378.46400946
8114.024661239399,2404.31692865
8126.943467407889,2560.95596042
8097.548731647045,2593.85930822
8057.6089626215835,2661.11417921
8054.5192161374425,2666.08532418
8054.527562161769,2666.0801214
8021.066595926828,2699.58717431
8036.988248054125,2701.98703496
8017.454235878299,2733.00911159
8047.079920577357,2737.48507508
8047.047874421889,2737.39685753
8047.061189825322,2737.39323407
8173.215824644863,2845.45876312
8226.794769421549,2825.60386339
8226.815538899205,2825.58326006
8296.96827189793,2856.55069334
8296.972540471012,2856.55195735
8299.30649458285,2874.95900237
8345.312288959083,2881.5788649
8419.341906163694,2887.42992042
8420.666055925207,2886.9910544
8431.26498789489,2898.60974998
8431.203826248558,2898.58968071
8392.516469455371,2946.95724151
8391.073309320602,2950.87350606
8422.347300532307,3009.20191474
8439.008052994373,3031.53721846
8450.437764070313,3087.5152151
8487.546194592125,3107.4085323
8487.551355104193,3107.41160421
8483.832981523494,3131.98450665
8485.610810577613,3169.99904751
8484.328199771415,3170.52111535
8484.741869150146,3170.37392969
8477.616664153593,3220.37800835
8493.977533394545,3244.51492467
8523.925081293704,3301.47461432
8520.552398462516,3356.81759171
8520.586674476564,3356.78070247
8566.233144148628,3391.0401017
8558.749888641689,3430.13706604
8558.747149110042,3430.13582216
8547.722315430137,3513.72821195
8547.721614624112,3513.73513483
8543.369771974894,3584.85829624
8541.33213332823,3588.94385484
8542.025235001645,3584.64010353
8543.368497769989,3584.84926035
8546.150015008692,3585.88798614
8543.372957476033,3584.85059352
8541.33213332823,3588.94511435
8541.33270671599,3588.94659612
8539.96294055904,3592.32958583
8540.089532435908,3590.9711669
8543.368880035909,3584.85533365
8545.22991441892,3585.90242996
8545.227493438499,3585.87931986
8545.094976517728,3585.63325924
8543.069761335511,3584.78445395
8543.364802595785,3584.84948254
8543.363273554349,3584.85163042
8543.354991244716,3584.8462237
8542.401251732226,3581.26393485
8542.396983159144,3581.2628242
8543.371619567555,3584.84948254
8548.742377101025,3525.7632982
8548.23549992049,3525.36272343
8548.739764987646,3525.76676293
8548.811311383924,3525.83259287
8543.368880035909,3584.85422268
8543.367733249273,3584.85163042
8552.657359913434,3602.05492988
8530.57774881623,3658.45702318
8530.57475444805,3658.4533724
8531.271551306787,3659.83724952
8533.794405728462,3665.06576786
8535.418948395274,3672.06152808
8559.52568597093,3720.35213638
8559.526259358689,3720.35168708
8565.54558524208,3720.3952701
8565.552465928544,3720.40088648
8584.39649822852,3729.13713448
8582.916449966318,3785.33042189
8582.943335609722,3793.60578276
8582.944291263397,3793.62326217
8583.15536267406,3791.96848212
8583.174411977321,3791.92930959
8584.429818588893,3801.82099076
8586.123168109218,3803.77174828
8586.1227858433,3803.77303019
8586.172989374163,3803.63202083
8586.173180496004,3803.63247326
8586.702101370214,3805.15764978
8586.699489256835,3805.15433152
8588.110921787362,3806.76093594
8588.986043084149,3806.97793693
