18.056000000000004,74.55600000000003
18.056123450000005,74.55612345000003
18.056246900000005,74.55624690000003
18.056370350000005,74.55637035000004
18.056493800000005,74.55649380000004
18.056617250000006,74.55661725000004
18.056740700000006,74.55674070000005
18.056864150000006,74.55686415000005
18.056987600000006,74.55698760000006
18.057111050000007,74.55711105000006
18.057234500000007,74.55723450000006
18.057357950000007,74.55735795000007
18.057481400000007,74.55748140000007
18.057604850000008,74.55760485000008
18.057728300000008,74.55772830000008
18.057851750000008,74.55785175000008
18.05797520000001,74.55797520000009
18.05809865000001,74.55809865000009
18.05822210000001,74.5582221000001
18.05834555000001,74.5583455500001
18.05846900000001,74.5584690000001
18.05859245000001,74.5585924500001
18.05871590000001,74.55871590000011
18.05883935000001,74.55883935000011
18.05896280000001,74.55896280000012
18.05908625000001,74.55908625000012
18.05920970000001,74.55920970000012
18.05933315000001,74.55933315000013
18.05945660000001,74.55945660000013
18.05958005000001,74.55958005000014
18.059703500000012,74.55970350000014
18.059826950000012,74.55982695000014
18.059950400000012,74.55995040000015
18.060073850000013,74.56007385000015
18.060197300000013,74.56019730000015
18.060320750000013,74.56032075000016
18.060444200000013,74.56044420000016
18.060567650000014,74.56056765000017
18.060691100000014,74.56069110000017
18.060814550000014,74.56081455000017
18.060938000000014,74.56093800000018
18.061061450000015,74.56106145000018
18.061184900000015,74.56118490000019
18.061308350000015,74.56130835000019
18.061431800000015,74.5614318000002
18.061555250000016,74.5615552500002
18.061678700000016,74.5616787000002
18.061802150000016,74.5618021500002
18.061925600000016,74.56192560000021
18.062049050000017,74.56204905000021
18.062172500000017,74.56217250000022
18.062295950000017,74.56229595000022
18.062419400000017,74.56241940000022
18.062542850000018,74.56254285000023
18.062666300000018,74.56266630000023
18.062789750000018,74.56278975000023
18.06291320000002,74.56291320000024
18.06303665000002,74.56303665000024
18.06316010000002,74.56316010000025
18.06328355000002,74.56328355000025
18.06340700000002,74.56340700000025
18.06353045000002,74.56353045000026
18.06365390000002,74.56365390000026
18.06377735000002,74.56377735000027
18.06390080000002,74.56390080000027
18.06402425000002,74.56402425000027
18.06414770000002,74.56414770000028
18.06427115000002,74.56427115000028
18.06439460000002,74.56439460000028
18.06451805000002,74.56451805000029
18.064641500000022,74.56464150000029
18.064764950000022,74.5647649500003
18.064888400000022,74.5648884000003
18.065011850000023,74.5650118500003
18.065135300000023,74.5651353000003
18.065258750000023,74.56525875000031
18.065382200000023,74.56538220000031
18.065505650000024,74.56550565000032
18.065629100000024,74.56562910000032
18.065752550000024,74.56575255000033
18.065876000000024,74.56587600000033
18.065999450000024,74.56599945000033
18.066122900000025,74.56612290000034
18.066246350000025,74.56624635000034
18.066369800000025,74.56636980000034
18.066493250000025,74.56649325000035
18.066616700000026,74.56661670000035
18.066740150000026,74.56674015000036
18.066863600000026,74.56686360000036
18.066987050000026,74.56698705000036
18.067110500000027,74.56711050000037
18.067233950000027,74.56723395000037
18.067357400000027,74.56735740000038
18.067480850000027,74.56748085000038
18.067604300000028,74.56760430000038
18.067727750000028,74.56772775000039
18.067851200000028,74.56785120000039
18.06797465000003,74.5679746500004
18.06809810000003,74.5680981000004
18.06822155000003,74.5682215500004
18.06834500000003,74.5683450000004
18.06846845000003,74.56846845000041
18.06859190000003,74.56859190000041
18.06871535000003,74.56871535000042
18.06883880000003,74.56883880000042
18.06896225000003,74.56896225000042
18.06908570000003,74.56908570000043
18.06920915000003,74.56920915000043
18.06933260000003,74.56933260000044
18.06945605000003,74.56945605000044
18.06957950000003,74.56957950000044
18.069702950000032,74.56970295000045
18.069826400000032,74.56982640000045
18.069949850000032,74.56994985000046
18.070073300000033,74.57007330000046
18.070196750000033,74.57019675000046
18.070320200000033,74.57032020000047
